ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity
-9.445020849901543114e-01,1.973466044998480662e+00,1.536667504448670840e+00,-3.356773337835707860e-01,1.165590779493600425e-02,-1.836875524602923804e+00,-2.224835955175270830e-01,1.038618189335498654e+00,-1.275494287624115153e-01
5.509144165909661828e-01,7.612774798452061065e-01,-3.799864331299566689e-01,-1.561063026765499295e-01,1.165590779493600425e-02,-1.459317590031044221e+00,1.434516974597076500e+00,3.835440183656808055e-01,1.653353340061545662e+00
-9.973011852497014607e-01,1.773954689514435357e+00,-9.676428943949909323e-02,7.833171193982447766e-01,4.028315380091931908e-01,5.205055555847472037e-01,-2.432981194889785592e-01,-3.988838870621173593e-01,2.675208730004836055e-01
2.926018597516775177e-01,-1.055507920539543676e+00,-3.230771568557267992e-01,8.615338940874693874e-01,-1.209055041234516681e+00,1.565580897969293672e-01,-2.914653048284836512e-01,8.510074801136582323e-01,-4.345884056739661161e-01
-1.463276250934656963e-01,-1.129554483130513987e+00,-1.045508432160468182e+00,-1.237416918122510978e+00,1.132073752817053913e+00,1.618321718287730970e+00,-6.181491204856758293e-01,2.030198643198060093e-01,5.470174376447666242e-01
-7.384606529724233592e-01,2.627398567412801089e+00,-7.685097417070677617e-01,-3.092375023326674466e-01,8.365614492216796316e-01,3.302334557103467461e+00,-3.513342566679281131e-01,1.442479480265610015e+00,-3.956526987046145027e-01
1.033096428906216335e+00,-1.287920466727779711e+00,-1.172430827633204276e+00,-2.139550427020694458e-03,1.165590779493600425e-02,2.397343341732173505e-01,-4.727244459098945417e-01,-1.643884919097130748e+00,-9.796872812684388476e-01
-6.711491851344075776e-01,7.545102719921437107e-01,-6.061292691387708542e-01,-1.213936811674645400e+00,1.165590779493600425e-02,-5.473113656248719261e-01,2.478783109798338380e+00,9.365925747238398325e-01,5.799030267874605293e-01
1.570264596739662455e+00,-7.061685540750705092e-01,1.940402580413789879e+00,-1.246526643235791099e+00,3.109547676927995052e+00,7.994127768505323584e-01,-4.219798813729943587e-01,-1.114533024222125634e+00,2.924305673945560291e-01
-1.757249740076436639e+00,2.487779884394119012e+00,-2.590467910643265981e-01,-1.369339029514187844e+00,2.264445838561793600e+00,-1.202650163887645895e+00,-9.080833605369097450e-01,2.583025416801015828e-01,2.481083672122622319e-01
-2.227297611164240632e+00,3.855430116874231761e+00,1.961335783160708113e+00,1.133983841441974505e+00,1.165590779493600425e-02,1.075054978716264653e+00,-1.249912703356857335e+00,2.851885555246695958e-01,-4.748045553816396605e-03
9.149633270284112108e-01,-1.174788666837701667e+00,-4.280481621468878450e-01,1.134810453007945918e+00,-6.634988995473096729e-01,8.763572697248599441e-01,-6.079675146018270748e-01,-8.950146197011819016e-01,-2.481456420273873142e-01
6.218696002544328305e-01,-6.754841424220694446e-01,-6.415146433192189801e-02,2.294683849238295936e-01,-5.064120256248684226e-01,8.562360489945407549e-01,-8.707190613824320469e-01,-1.254902915214508585e+00,-2.733231737068639311e-01
1.311858042992335660e+00,-2.937895567735803182e-01,-7.049731311093935249e-01,6.456929412607481655e-01,1.267244170231570863e-02,-2.264660726868786278e-02,-6.397055512689687751e-01,2.854775901867039334e+00,7.118410538737852677e-01
1.116269489422197170e+00,-2.254622018428474040e-01,1.163243933309399791e+00,3.783073394405968681e+00,-4.205753746415418881e+00,6.437857743394692633e-01,-6.735584377073118301e-01,6.918484006211205184e-01,5.763847511223160053e-02
1.524585645724452432e+00,-3.179451196360891241e-01,-4.413237148709288626e-01,2.524387802497943256e-01,1.543760179558626211e+00,-2.236742924410456135e-01,-5.748132776453483972e-01,-1.938454904657321565e-01,2.547871765972120617e-01
6.140140146804266008e-01,8.088417607612589932e-02,-1.484182262533962238e+00,5.724001609723403106e-02,1.404008969444555388e-01,-1.222804317293897824e+00,-1.557011106236822817e+00,-1.469020018129659322e+00,-4.290683709627290399e-01
-2.702623874568340856e+00,3.498437424090059089e+00,5.761761953878161702e-01,-6.372743390058528169e-03,1.165590779493600425e-02,1.153704978519021207e+00,-2.039231077355552202e-02,-1.510659323201344106e+00,-3.926680177870736643e-01
-4.129905943309689076e-01,-2.236286336298392019e-01,-1.145857020749297517e+00,2.800219940169790256e-01,8.942031235645400145e-01,9.298822299900860733e-01,-1.316315958149535115e-01,1.876724889794002760e+00,-3.046589984125867012e-01
4.274106178361161135e-01,5.082390569621990650e-01,3.838506492619161992e-01,3.203939807386527727e-01,8.449231309156893799e-01,1.429802003652948184e+00,2.870343025723786079e-01,2.518551632930406292e+00,2.508034486699541321e-01
-1.238929187118389175e+00,8.916538467524047773e-01,1.034461728277892734e+00,-5.796147067198129665e-01,1.066816634093163740e+00,-8.722095899010692266e-01,-1.879595589348448170e+00,6.743229258589105157e-01,-4.165818304346100703e-02
2.533621169581471433e-01,6.667482308180937567e-01,-1.131701829498907408e+00,-1.422653786343559101e+00,2.059948171797419736e+00,1.119607007198464066e+00,8.503535035146035925e-01,-6.052568323836907682e-01,3.746249224466035033e-01
-1.041662314453058007e-02,-1.694390983652549920e+00,-4.581856363143152477e-01,-5.370077323105205691e-01,1.189310708639050196e+00,-3.082411722070547699e-01,-5.621295489350924823e-01,-2.291134017554019131e+00,-7.352846649840220072e-01
-1.285780961331663974e-01,-1.669408342854483973e-01,6.353902737743079981e-03,-9.435289243080965393e-01,8.490155324371215784e-01,-9.668741604486521535e-01,-1.433538967588044777e+00,1.187737091964859854e-01,7.376016879494015077e-01
-1.431423364146140687e+00,1.637460179162121721e+00,-1.203368508972189943e+00,-1.742966343150651465e+00,1.805456490157198779e+00,2.212869844974387767e+00,1.178962505300024111e+00,-2.463029972884891172e-01,-1.215627045536693984e+00
-1.317111596541709950e+00,1.407469846750156961e+00,-9.231637506319010367e-01,-4.156721609424203767e-01,1.165590779493600425e-02,2.761705154954107941e-02,8.967300852387842802e-01,-3.246280926346488127e-01,-1.045445744050862658e+00
-1.446302810920007342e+00,1.172512341414472914e+00,7.192443795192322575e-01,2.347418926440064002e+00,-4.065707953860393076e+00,2.129271072526923991e-01,-7.597473350814631932e-01,1.393588961923089675e+00,-1.374699345289289942e+00
-1.920709544134614033e+00,2.892644992526655745e+00,3.497388583938402018e+00,4.113809530428325645e-01,1.165590779493600425e-02,-3.253747020849652727e-01,6.759390260367137415e-01,1.319565098465407704e+00,-1.184807011654631426e+00
-3.624939977114978173e-01,1.336540117340170086e+00,8.757397207850361465e-01,-2.217686755701548385e-01,2.332118999574237794e-01,-2.001977249307109297e+00,-2.210245209870486671e-01,1.650746833339773900e+00,6.763370684677161293e-01
-1.896024225751229697e-01,-1.290770474300518833e+00,2.866547702867710545e-01,1.233705304969089783e-01,1.165590779493600425e-02,3.981844660969955929e-01,1.446971814988825544e-01,1.697050591707652156e+00,-1.589643829350506188e+00
-8.056724445489560349e-02,4.671531906915697974e-01,1.359308326204142992e+00,-5.208879798039833808e-01,1.165590779493600425e-02,-3.968678480107712958e-01,-3.631122257576773621e-02,-1.651596500283475599e+00,1.740030665650520170e-01
-9.163662164393449050e-01,9.273115730592437211e-01,7.376398567752134872e-01,5.583141719064553810e-01,-1.098608898889827712e+00,-9.425164598872527444e-01,2.161930601985107836e-01,-1.937762655808531909e+00,1.385124961273825672e+00
-7.032710233802212940e-01,-4.677682662889577625e-02,-5.262751904749650711e-01,-1.677433377066390507e+00,1.985100265637631978e+00,-2.562892452588999004e-01,-8.336154509211289865e-01,-1.133600544903731411e+00,2.658042585948069969e-01
-4.801789209732997832e-01,-4.673394242809761900e-01,1.651735912335794865e+00,1.786587683360497003e+00,-1.609353980279298435e+00,-1.478596037952368603e+00,1.175009625105691402e+00,1.677219550182253105e+00,-1.686998488548990149e+00
5.978257642866433574e-01,-9.068021781399897285e-02,-1.634954611343359288e+00,-6.555862838693832240e-01,1.165590779493600425e-02,1.646422567602576770e-01,2.474802930249743849e+00,-2.775186664465069675e-01,-6.266582220305448869e-01
1.137792873286501250e+00,-1.849162350334492277e+00,-1.963749777366500027e+00,-1.208835222703870116e+00,1.165590779493600425e-02,1.291778132973647963e+00,1.808452490090758369e+00,-2.856175521987663224e+00,-1.816688518222989712e-01
-6.873119430107156314e-01,8.597605403677773817e-01,9.273374671724595730e-01,1.619244997095096728e-01,-1.010165340275045731e-01,2.183330743547724051e+00,1.037508718950540532e+00,-8.506405664623015173e-02,1.115885383812685649e+00
2.015034515303069984e+00,-9.946466153042149427e-01,-3.485247198056946605e-01,1.854464460119203295e+00,-1.774984475778091708e+00,2.326143111863117618e-01,-7.379876273875530801e-01,9.872922391817107179e-01,-1.012033884583594112e+00
-6.154435513204201680e-01,1.605757810564770516e+00,2.683945870513504861e+00,1.528083085030014776e-01,1.508316329077438178e-01,-1.388894845047601523e+00,-9.205777959299884516e-01,1.371713213063223247e+00,-1.110435473491619307e+00
1.491700758812296135e+00,-3.735403448179641650e+00,-1.709378205342836632e-01,5.661679152695823225e-01,-4.889924358729223486e-01,3.833942164528084118e-01,-5.322757043817222256e-01,-9.678067994600916268e-01,-6.189629464092035738e-01
-1.216578442048738828e-01,8.291850272661943633e-01,8.359788754452006643e-01,2.135837490462073607e+00,-2.215621875967721088e+00,-5.051957693564202989e-01,-9.023181307171956878e-01,8.816170198702955041e-02,7.617519537139654240e-01
-3.580575920010889979e-01,-8.245783487919118304e-01,3.713812597475502075e-01,-1.584915980628879062e+00,1.177223955710136272e+00,-1.621859117796022653e+00,2.371511581534965496e-01,4.693504086684381349e-01,5.565453561784136083e-01
-8.252743812326389650e-01,5.178206397755010792e-01,4.833985418847557836e-01,9.481109938695887474e-01,-1.673774715253314227e+00,4.682651916868140196e-01,-1.899875961903565447e+00,-4.039294163897556023e-01,3.234847450476542097e+00
1.678669513587609741e+00,-8.935626957198270492e-01,-9.551077828371181688e-01,6.867360894184483533e-02,1.440412711006952673e+00,-7.152327983525774702e-01,-5.974733974718631213e-01,1.246526961748311013e-01,-1.795973735745245659e+00
-9.709210768801912472e-01,-3.242311092078176138e-01,-2.049001041583745630e-01,1.960372065127506946e+00,-3.451479496292013671e+00,1.114183458254173864e+00,1.255598034967150278e+00,-1.059466192340839941e+00,-3.802084173007336254e-01
-3.984364916239687138e-01,1.335228289616879227e+00,-9.141442761662683658e-01,1.230117765739056290e+00,-5.228474538576877162e-01,5.692908937404348446e-01,9.396487232183734495e-01,1.085024385817105141e+00,-4.452762683450001702e-01
9.244564152255518863e-01,-4.537232382340651293e-01,1.093750565454537638e+00,2.698752318939128259e-01,4.747262706549463251e-01,-4.155806060228978693e-01,-1.223683158786087466e+00,1.004397475280948138e+00,-2.116219719050944192e+00
1.883855632854286033e-01,-6.188683868958900769e-01,-1.434101343012238239e+00,-7.477835658797039597e-01,1.165590779493600425e-02,-3.153156356121733506e-01,4.033326284754900071e-01,-1.800950455389199067e+00,-9.667575068389634430e-01
-2.626791281626161823e-01,9.895402618673562745e-02,-6.927861201431674276e-01,-1.178564254310866088e+00,3.685091291087024268e-01,-9.894760218277267594e-01,5.089286524130740563e-01,-3.301489886938281382e-01,-2.232085823086129572e+00
-1.922479553900225124e-01,6.714237588088362019e-01,-4.550706736122334117e-01,7.106572956368703009e-01,1.165590779493600425e-02,-8.493285242767598664e-01,-1.141331175475649440e+00,-5.722673613475742771e-01,4.663326535298504272e-01
1.045437297682622724e+00,-5.038121956076770103e-02,2.715339796625946822e-01,1.089866337330994250e+00,-1.212803061882931077e-01,-1.158791689974194128e+00,6.678858467185314618e-01,4.696499117791168298e-02,-2.147339242090537947e-01
4.218235755888904981e-02,6.938013960989060716e-03,-5.767716623065907156e-01,-1.491157499643162854e-01,-3.693274984765839153e-01,1.141013088395115505e+00,-4.370611019147175313e-01,1.996529610958624676e-02,7.183635884390711379e-02
-1.287569981593893020e+00,1.091650344792308047e+00,4.291755518777967682e-01,-7.551632296348723683e-01,-1.400753995744593583e-01,1.251277608584592249e+00,-2.303219754395593177e-01,-1.741709855413279273e+00,-4.694553381765541600e-01
4.199808407718344516e-01,-8.507857721537231965e-01,-8.730132201927987001e-01,-1.174452662431559213e+00,1.165590779493600425e-02,-7.526426642664507671e-02,-2.053699138410300495e+00,7.012774651535207127e-02,9.435307219130618928e-02
-5.179131063504887056e-01,3.662630780408223097e-01,1.775778352864452181e+00,9.069815819910845844e-01,-2.141979788812697905e+00,-5.839082263872197309e-01,-2.635658344214301785e+00,1.206929771347476643e-01,3.122739128277753906e-01
-8.286630746753722576e-01,2.315203263688740076e+00,-7.485936889036801656e-01,3.794773626914624276e-01,-5.001571174271451925e-01,-3.856584030509807581e-02,2.961606497318163278e-01,-3.508454190178302845e-01,-9.431929593377987031e-02
5.549198604310920727e-03,3.049813317213933561e-01,-9.301902432561827139e-01,6.060723459728359908e-01,-3.360273255372891454e-01,-7.105706759294868613e-01,1.790350069899271923e-01,1.133136201598601220e-02,2.167291827112564295e+00
5.990463778693757568e-01,-1.164452419984318032e+00,-2.600844153004892023e-01,8.237293850645788229e-01,-1.395423654676391845e+00,4.583046530405656543e-02,1.929122977559444951e+00,-4.033975778005747803e-01,5.366979799601820922e-01
-1.486117210693426838e+00,1.621862208031862540e+00,-1.253643900409885936e-01,-1.318398712514215365e+00,1.271568287189893898e+00,-2.031598063774248397e-01,1.046081937009936569e+00,7.627734210610251919e-01,-1.042214058214275152e+00
7.041970649067798016e-01,5.529136152989039266e-01,-1.327181397883111069e+00,-5.243341605596939514e-01,-1.717155484788733255e-01,-3.008873373637558357e-01,2.306162473131880830e-01,3.877185883680746015e-01,-9.622858803793320481e-01
-4.017045384313674417e-01,8.558981738711401305e-03,4.391541908568432628e-01,-2.927233940748054764e+00,2.850510875306305980e+00,-9.278114089697129252e-01,7.910496559647819392e-01,-2.069375682472183620e+00,6.778187449251598107e-01
-2.591470466197326114e-02,-5.074901984448925152e-01,7.943513476741050905e-01,-1.375431648607064572e+00,1.574980548368283051e+00,2.044777832338442902e+00,-6.709144091691272571e-01,-5.029948363322613858e-01,5.078422756794090942e-01
-8.516729811292640673e-02,7.488158439156572532e-01,1.670099303443719929e+00,-9.932745781198728530e-01,1.283369629251259469e-01,-7.348818603012107209e-01,1.767555500674347746e+00,-8.344314214776152872e-01,1.093486911491783564e+00
-8.445945094895279670e-01,-2.468506334048391759e-01,5.647119955348921527e-01,-5.827725008651635230e-01,-4.173637622926672508e-01,8.700869960850204921e-01,-1.401667406924001824e+00,-8.034400112359437740e-01,-8.285631272530318281e-01
-9.364257424681625697e-01,-5.814255086469899414e-01,-4.600794935911332595e-01,8.250041066379896204e-01,-8.253048055008043171e-01,1.538077705211027268e+00,-1.195696320868051554e+00,-5.365913034260322290e-01,1.621442903120937418e+00
1.705738304635683045e-01,-8.213704074733879645e-02,5.537205058158739535e-01,2.074124697839211162e+00,-6.669840408016100008e-01,1.602044648600897458e+00,6.689390713092429053e-01,-3.350496752150908253e-01,-3.918095578145701641e-01
-5.159264956959372928e-01,3.209646436172214901e-01,1.092041491121549912e+00,-1.638657475284028830e+00,4.562712077956929124e-01,1.719590258397412308e+00,5.011200299609975817e-01,4.041668755430305460e-01,5.486523667569327689e-02
1.796998790569291016e+00,3.696477452281398124e-01,-2.596790023009126203e-01,5.558686154130771939e-01,1.916888652821418793e-01,6.814047094660068415e-01,-8.877946517504554658e-01,1.196683080348187822e+00,1.051147865541349341e-01
-1.337422938258675087e+00,-9.145109257215126020e-01,3.514278374523041593e-02,1.762329228120325109e+00,-1.064966263258033674e+00,2.658677121357025941e-01,-6.943469683047260865e-01,-1.895857197638168568e-01,-8.567354260030460300e-02
-3.932816539603511408e-01,-1.237481900142942404e-01,-4.123629812071689660e-01,1.075108000488709026e+00,7.279024427440833334e-02,1.107973093727922187e+00,2.736884559289090468e+00,-9.093494833468652727e-01,-1.707194970490998109e+00
-3.413500822316173355e-01,5.565927669001876632e-01,-7.978318781254481462e-02,-4.044174194130591982e-01,1.007825595884308950e-01,1.294690083755426269e+00,1.195152384925719291e+00,1.510989269766459309e+00,7.145673276523042405e-01
-5.224841346021266153e-01,8.955064486462542828e-01,2.297191874782374688e-01,-6.862480343278071215e-02,-8.237022358834938940e-01,7.029041502601020008e-01,-2.622766911350443708e-01,5.630397717058012452e-02,-1.597583576474637113e+00
5.600138730376785778e-01,-4.805339341341449688e-01,-2.922370345582542273e-01,1.728382422434488808e+00,-2.189954427924823144e-01,-5.121946869157607551e-01,-9.165498220423494713e-01,4.830997570888435205e-02,1.276990702303325842e-01
3.341490963567171346e-01,8.196166725849254320e-01,2.181154498490410543e+00,-6.072176203308940479e-02,-6.331182830467663170e-01,-7.068519370863609597e-01,2.191502247746894214e-02,4.496114131574177053e-01,-1.055653582785742950e+00
-1.213740657093183156e-01,-6.996756847338396756e-01,-2.273538568871800447e-01,2.280554874587217840e-01,2.063369959100743237e-02,1.654270011586967126e-01,-1.062777871259599216e+00,1.393249706001380872e+00,1.902542350770907165e+00
1.766730323235853550e+00,3.822642855648196170e-01,-8.342316198456706244e-01,-5.591116040926537023e-01,9.322037725972883715e-01,1.818889635041517905e-01,1.606214690416278845e+00,2.011412075890114254e-02,3.192264127290372344e-01
3.526062817865572852e-01,-5.492584601853339743e-01,-4.159925814990579340e-01,-3.650081360198488278e-01,8.072579452069228445e-01,-4.119873815869266598e-01,-9.085054484770717087e-01,9.590517201589126017e-01,6.751812885647167084e-01
-7.464641024365831212e-02,8.289655110931601900e-01,1.056044630786677097e+00,-2.165772942007029300e+00,2.916911531283368220e-01,1.265692422535069195e+00,-1.892650182314659646e-01,2.440335007546192148e-01,-6.701120516971043051e-01
6.188843091957602072e-01,3.560240672341059565e-01,-7.403789305071700744e-01,-9.499972238831170257e-01,7.971601385213606950e-01,-5.139521131507871626e-02,3.224966120383199186e-01,5.541104857618222024e-01,-4.725561502074862030e-01
1.010721686156089982e-01,5.196328013299762461e-01,1.736493134567393404e-01,-7.560708493442399591e-01,-1.392500081901192899e-01,-1.260360877881539166e+00,-8.122225675288498314e-02,-3.663815756280748293e-01,-1.756768465898463916e-01
2.566724436859398328e-01,1.016623566550219765e-01,3.995259872102672194e-01,-1.365971966205158150e+00,2.534189706377401596e-01,2.107598181612375943e-01,5.469511540329773380e-01,-1.444959503455694128e+00,1.382755579860921680e+00
8.397166272618773464e-01,1.171989985116037802e+00,6.478729034765683403e-01,-9.112727731290063415e-01,8.116232968813154036e-01,1.127697588101502557e+00,5.415367295544412651e-02,-6.722476756267454778e-01,-1.271540239822300578e+00
-5.909640782771159451e-01,-6.404086243820209523e-01,8.225201534379322776e-01,3.111915427131888734e+00,-1.272068780254126175e+00,5.228233827975075076e-01,-3.500851317086035586e-01,1.038912972143844371e+00,-6.323314685934807722e-01
-6.210994208192960331e-01,-6.526462717399548197e-01,-6.454615837910130383e-01,5.901700009894791377e-01,1.165590779493600425e-02,1.010671838565027764e-01,-1.099475630318877295e+00,-2.727817594910783572e-01,1.502738092042746443e+00
-4.389020095875703631e-01,1.439932699897504609e+00,2.075354045286649907e+00,-2.707090944660317522e-01,-1.007749573098378759e+00,1.250427403022081885e-01,5.023120039580082352e-01,-7.154538616586307853e-01,2.246205165364816847e-01
1.503887771765194170e+00,8.838055881432586025e-01,-1.116029147230674701e+00,-2.613869754584027483e+00,1.497235666974060297e+00,7.166111973406517066e-01,-3.314075612525105297e-01,-2.595317970240467176e-01,-1.434498208954851695e+00
-7.618754334029502751e-01,-1.297245208135455297e+00,-1.501311714108111801e-03,1.655646953992101933e+00,-3.900590505364400218e-01,-9.265483654126408508e-01,-4.484620604351610695e-02,-7.778319130747399224e-02,1.475082370237344342e+00
-3.477033323610417281e-01,4.156642116842697576e-01,8.107741641640481278e-01,-1.813892876378571772e+00,1.165590779493600425e-02,-5.883501635562649740e-02,-2.175935113444997349e+00,1.064316142286166444e+00,-7.798474523656838686e-01
-1.216954324532056209e+00,3.334171194461391097e-01,5.840999070383667835e-01,-2.743982929533970716e-01,1.165590779493600425e-02,-9.567754034935774810e-01,-5.468106439357591775e-01,-1.029660081951905282e+00,9.227600606787993431e-01
4.914117925865812420e-01,4.445738372329238741e-01,5.500117457014318534e-01,-3.896185772120643320e-01,2.224484309143620886e-01,-6.599652894030664241e-01,-1.656745405268707616e+00,3.903786942605425581e-01,-7.011951086648388065e-01
3.940447959837556913e-01,1.164674602891325961e+00,1.536889450764877992e-02,6.288724555908247194e-01,1.165590779493600425e-02,-3.722939861627820313e-01,1.794788587231105625e-01,-9.636008178189748863e-01,-1.202341345943280349e+00
-2.222803225744252320e-01,1.457271074787636067e-01,1.110342948018736842e-01,3.385748114410557785e-01,-3.870850589051761936e-01,-1.258513120074930658e+00,7.499798928473865312e-01,-4.660060049871896370e-01,5.650753286484307969e-01
2.136265142928079008e+00,-1.623694379870082305e-01,-1.751626479068309594e+00,-1.558293137804482587e-01,1.165590779493600425e-02,8.798235926313504596e-01,7.827679857884266290e-02,1.299995383730991917e-02,1.264261426659293530e+00
1.283037307787539438e+00,2.921171793744973821e-01,-1.214138101915443607e-01,-1.035394460245123299e-01,-6.750805184282081262e-02,-6.843023561549571587e-02,5.510376232130766994e-01,6.995958014136907099e-01,7.654669620125784668e-01
6.310028991538383369e-01,-6.742523319155145911e-01,-1.063880107942127617e+00,1.060565990717316637e-01,6.272376130416348373e-03,1.997372635325767032e+00,1.657989040132115122e-01,-1.668523009967961102e+00,-4.595481162160758304e-01
-9.404959585750487239e-04,1.102213191359481037e+00,4.894806161800174804e-01,-2.025617639877013154e+00,2.239177925904209387e-02,-5.811985301761604106e-01,-1.408827330771579511e+00,-1.518606058242483181e+00,-3.498862056922376618e-01
6.083301366417473988e-01,-8.102638737451491879e-01,-1.499012224694215245e+00,4.482040777071927273e-01,-1.230741562835580560e-01,4.006033270335728619e-02,-6.153094402087557757e-01,6.091040782386876185e-01,-1.037578175601679087e+00
-2.518838884786646012e-02,-1.027350267467216222e-01,-1.076289543922048370e-01,-4.442880553705133573e-01,-3.457030423515521367e-01,-5.701312042123345414e-01,3.300114093037809782e-01,1.349496141632522628e+00,3.038134824662331104e-02
-1.007534829998877779e+00,-9.174947143243172842e-01,-8.961613154154299266e-02,3.030283114500058606e-01,-2.959937474152103953e-01,-1.495065177645220400e+00,-3.974692203850093558e-02,-1.457379163633848729e-01,1.203374861100831444e-01
9.179537432396057683e-01,1.588610408777712202e+00,5.160538448742123946e-02,-2.606073405237929297e+00,9.134988294522553565e-01,-1.058451804421483233e+00,1.177256133411072880e-01,7.560590467244974189e-01,-1.825888499225727157e+00
1.176875625325130847e-01,-5.923753328607035407e-01,-8.128999837860565458e-01,7.154891171380225456e-01,-1.723185919111847042e-01,2.151855689840376784e-01,1.696035413643504075e+00,1.273234548421674051e+00,-7.845230388478305894e-01
-5.198070479290675117e-01,-4.640952913829195503e-01,-5.773932677223120313e-01,2.811548544029239149e+00,1.165590779493600425e-02,6.624700277583782659e-01,-1.105249254775948264e+00,4.991360411639607642e-01,2.708162661908427582e-01
1.011221703349109713e-01,1.721913024787488089e-01,-8.585097474162252107e-01,-2.457919068386502370e-01,-5.380963709197044142e-01,1.322168761821789218e+00,-2.683726843780039409e-02,1.018253569519223634e+00,-2.392644830261506650e-01
1.017502176761279742e+00,-1.584207388557151264e+00,-2.228891179222267649e+00,1.308710663019618359e+00,4.072507631205625755e-01,1.107914812685439454e+00,-1.023833584982800637e-01,-1.491580028361135568e+00,-2.160653714117975355e+00
9.843162958328506296e-01,-8.429300531986982925e-01,-1.715676196207150284e+00,8.351748660185089879e-01,6.089229578105258556e-01,-9.618508213142462626e-02,1.094284874999500001e+00,-2.032885749577253875e+00,2.860406503491687569e-01
6.294176737639019248e-02,-4.707272009503711829e-01,-1.273099933388696758e+00,7.165769344218230197e-01,2.213504006265309687e-01,-8.574852158750944087e-01,-6.751055491533451969e-01,1.042023233641026003e+00,-1.169264832981478236e-01
5.292753793870055845e-02,2.264516204401452459e-01,1.415549820584605989e+00,1.440740414964758020e+00,-3.649244422211406214e-01,-1.481207920254948018e-01,5.788176785237033606e-01,1.466193239114660374e+00,-7.885172869841919896e-01
-4.589202778932223725e-01,3.021134806671548767e-01,-4.044246433445842781e-01,-2.145778865225652865e+00,4.137902498627535897e-01,-4.674546048060319037e-01,-3.310962768791394506e-01,-3.836929168777378774e-01,-1.426820680590035639e+00
-2.516009227026101969e-01,1.282551374467501004e+00,4.842362549767070257e-01,-5.186254450973067920e-01,-6.719953254444211987e-01,-1.252486523197599011e+00,-1.860041151286156103e+00,-1.262696431041271161e+00,-1.297951385305311067e+00
-1.031930230483944388e+00,1.534070894557778841e-01,6.992804717857152852e-01,5.166502096513186232e-02,-4.931003209612353638e-02,-7.707240902750538414e-01,-7.585471204063716222e-01,-3.384954454659727663e-02,-2.909950815439557234e-02
2.901915069786896173e-01,-3.195451654004421993e-01,-4.010746228407058994e-02,1.992382623230848915e-01,-7.738766176148898640e-03,2.038297771313599682e-01,4.609969796303244882e-01,-1.078238118689763159e+00,7.199865557837585861e-01
-1.710394695682046828e+00,-2.335491095883929502e-01,8.766197172438534579e-01,6.242766120441217703e-01,-9.008608024382018797e-01,3.541819408746706976e-01,6.167742012386167039e-01,-1.224967027914922957e+00,8.709153902668248515e-01
2.042780411871873092e+00,6.365126023600862215e-01,-1.294161891731441472e+00,-2.321226350436913499e+00,1.794118631671000053e+00,7.968840464256649048e-01,-4.495850988451450259e-01,3.583304202732300880e-01,-7.205706121547454934e-01
-3.033354047360376504e-01,6.047383411488532062e-02,-9.722050493797954052e-02,-5.629048559315263933e-01,-5.186889658422825372e-02,2.515697410579333937e-01,-4.122992136436740007e-01,-4.120185740209250658e-01,9.387359244791556590e-01
-1.819527891946134401e+00,-2.086254134584402120e-01,1.077957851417544965e+00,-1.374542987100417502e-02,1.165590779493600425e-02,-7.006792584170803417e-01,-6.989169050480491530e-01,-1.000582965552735404e+00,1.584756470275489271e+00
5.306305041793346611e-01,-6.986987282154027978e-01,-9.744990100814644451e-01,-1.129308409941543329e-01,6.522236779709480459e-01,5.399080703675703807e-01,6.563017046737036342e-01,9.338009906377708891e-02,-7.628847125195979961e-01
-4.730453853257493568e-01,-8.999744021683198092e-01,-4.057867626915465098e-01,5.986225307670678397e-01,1.165590779493600425e-02,1.159642176079379444e-01,-4.216878659845056943e-01,7.159993430681498017e-02,-3.805503344206898758e-02
4.317489451404370460e-01,-3.102263968937581384e-01,4.605173614687380623e-01,5.575005877813268285e-01,1.165590779493600425e-02,-3.509338717695306142e-01,2.577950527845212836e+00,-1.933739199973040224e+00,1.735965983121138256e-01
7.303151518369203066e-01,-1.908056970899835447e-01,-2.195900233657878953e-01,7.933186752130600983e-01,6.333803114868703510e-01,-6.154552116036570153e-01,1.037422842913960030e+00,-1.780873692761645088e+00,1.242159358430879434e+00
2.129862510096367512e-01,-7.792516519245717976e-02,1.476597794068081060e-01,2.175966387068392072e-01,1.165590779493600425e-02,8.449638267840848815e-01,4.349839531595232067e-01,4.143696810744514347e-01,8.993305461074958540e-01
-1.454431401093816190e+00,-1.841445362835067477e-03,-3.150480007640901192e-01,-1.377086932811531383e+00,-1.173880595151309408e-01,3.884051073773435170e-01,-2.811520000536973929e-01,1.119646134258412085e+00,5.285108927179388294e-01
4.954719087505460307e-01,4.167364262694335242e-01,-8.760053750042323673e-01,-3.241497946566450072e-01,1.165590779493600425e-02,-2.987824386312011860e-01,-4.294869305638703283e-01,4.729930321356542455e-01,1.057536597794445754e+00
-7.427441084260101301e-01,1.681420518771720440e-01,3.993065526371644691e-01,3.563339690508253721e-01,-5.491029154334400308e-01,8.794536398103128261e-02,1.117611316897200169e+00,-4.034451692592582739e-01,7.910929112895626059e-01
