ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity
8.265432111201056475e-01,5.466982257707889703e-01,-4.967533627946369990e-01,7.933291242208463379e-01,2.798181666983758434e-02,5.430503052663746555e-01,1.492009486628476989e+00,2.684621757808793863e-01,-4.938236533861347644e-01
2.373486572866499777e+00,7.680330071520878876e-01,-1.338528885794320944e+00,-4.075871716447536097e-01,-1.096754873542751030e+00,-1.637435385255327780e-01,1.275673173876916977e-01,-4.797841246997193165e-01,2.832041973875789598e-01
-2.458086352496126059e-01,-6.853763862246969873e-01,-4.721240418665714061e-02,-2.655621281999111585e-02,4.956262906860907647e-01,-3.068402613983905840e-03,-5.409665657229748570e-01,-6.952215231343377155e-01,-1.492884015886100091e+00
1.875920040233068686e+00,1.175706518474393780e+00,-2.144224166088530392e+00,1.865204142271412291e+00,2.798181666983758434e-02,-1.084123987869606953e+00,1.203335219187267047e+00,9.873757674668827145e-01,1.478313941973035117e-01
-1.790287097403137073e+00,-2.822803521691961692e-01,-8.248696237180664914e-01,8.835036819293645705e-01,1.231613420876937814e+00,1.127349334433213945e+00,-9.420009123254714511e-01,-8.091022773206935081e-02,-2.195884241080172661e-01
5.789097149535957776e-01,-6.860506155356373981e-01,-1.267677106936844662e-02,2.271489492670681343e-01,5.994997109751785125e-01,1.451951583050166070e-02,-2.828915712635043711e+00,3.597660706586134349e-01,-6.632664114619661877e-01
-1.387545758092896042e+00,-7.384802261231004916e-01,1.449119195216559186e+00,-2.626885649058361971e-01,1.304117343453724764e+00,1.223576666458769502e+00,8.307499995117780811e-01,-1.110233221138082094e+00,1.191552813180470238e+00
-3.056582207440192711e-01,3.799516184887336001e-01,8.521998405520663233e-01,-7.369713953390513717e-02,-8.953459918332622447e-01,-8.110688486085854132e-01,-1.126479728326355456e+00,-7.802435697546414861e-01,4.334068164402163914e-01
-9.338674043438547345e-01,-5.653926011646078775e-01,6.913679854253960144e-01,-6.195162323746432609e-01,2.798181666983758434e-02,1.346184952438629567e+00,-4.592354750695490373e-01,1.454984885463254551e+00,7.043977234357799988e-01
-3.938196005727110371e-01,3.534399750085600034e-01,1.785428332828170039e-01,-5.661155592531027514e-01,-5.650035179541917918e-01,8.713941867531806995e-01,-4.451630817887703984e-01,5.522782898241000993e-01,8.158550023247791438e-01
9.065708741181963681e-01,1.108607844705170459e-01,-1.336687871531965444e+00,-4.922820345562747280e-01,-7.568653621252844355e-01,1.951999276879713197e+00,-7.694541608080425199e-01,-1.647576814935544642e-01,-1.887952477336438450e+00
-8.078771222530721774e-01,-3.408272767326240849e-01,1.229521101213704615e+00,8.530439379722766224e-01,4.426912097544906111e-01,-1.410361678007398811e-01,8.660974057370117440e-02,1.495603203294998407e-01,1.730778371656028214e-01
-1.177428936636154999e+00,-3.673650675903988860e-01,6.688238265718822184e-01,7.333766595962671886e-01,2.798181666983758434e-02,1.978680967664526058e+00,-1.304491500407834570e+00,-1.913666266685374318e-01,-9.311665694002553562e-02
-1.047442642028789450e+00,-1.114961911759521307e+00,2.446117161704925713e-01,2.069594809869836627e-01,2.798181666983758434e-02,1.334687016533469439e+00,1.453874747990394400e+00,-7.130154160920587625e-01,-5.774224635037351616e-01
2.331469479577406911e+00,4.802504516105496335e-02,-1.055645894003037100e+00,-4.032974029264122309e-03,-3.038637607713048916e-01,1.169952369505376621e+00,7.145853790898766267e-01,3.270236764116504768e-01,-2.909939850392886385e-01
1.680221692161933469e-02,1.129422498713872625e-01,-9.913028131372416674e-01,5.523312588077181617e-01,7.586523911112027507e-01,2.351943990932235717e+00,-9.570818009511551372e-01,3.122250829965882435e-01,-1.793328356994688955e-01
-8.283683771047614108e-01,-9.540205738790603629e-01,4.841435765486694631e-01,-5.556611952545722488e-01,5.221025701224598636e-01,5.490848199764147841e-01,4.276979040819804401e-01,-8.147631381606097456e-01,2.201503009799530564e-01
1.469274746484546257e-01,-7.142793727995890851e-01,-7.733287560848590703e-01,-6.550642874535024252e-01,1.135908759053827266e+00,1.880708254437696070e+00,-7.342615783700618959e-01,7.231954925729000561e-01,7.835980738733429041e-01
4.531908491457664612e-01,7.845499307987482407e-01,7.670798206311731926e-01,1.464983911553698892e+00,-4.927748534968970362e-01,4.288588139794828891e-01,2.958310690431306123e-01,-5.851146196373228081e-01,2.176857804485134551e+00
-1.618535833892922549e+00,-3.458489097011764879e-01,1.337689980564821690e+00,1.116434860760001868e+00,1.110834869950045434e+00,-1.615253706959954627e+00,1.304348882005404997e-01,-1.116103759113800109e+00,-3.219469128359212506e-01
1.273318333977567107e+00,-1.402054747935698939e-02,-1.943630315378354623e-01,-8.563244883576168753e-01,-1.012623090313127472e+00,-1.053478301042516385e+00,-4.636022459122023376e-01,1.100613744245527048e+00,2.012300543620495041e+00
-1.117741184910949537e+00,-6.730770221242885487e-01,5.399081661322410186e-01,6.120270003216278232e-01,1.006004815695618726e+00,9.089710443359859671e-01,-2.032235006399067512e+00,-4.388961919652901722e-01,-8.597940120144714760e-01
-1.791807692628634374e+00,6.999058446512461396e-02,1.776969220734340826e+00,1.715178477713924066e+00,1.551451076213954672e-01,-4.569010748202054772e-01,-1.877394760053114897e+00,5.678744716756303212e-01,-1.561498659326665539e+00
-8.780644809669906070e-02,-3.778952717677696027e-01,1.081132784370712141e+00,9.587153299002179052e-01,-1.598658649467981363e-01,-1.252599137439695420e+00,-1.317160614222985249e+00,-8.522091588460205536e-01,1.874365793026073757e+00
2.041439360661473135e+00,-4.835850678301741867e-01,-1.641391559238718933e+00,-1.034480442132746925e+00,1.471752507972126922e-01,-1.681631965835520104e+00,-2.657717389857587320e-01,-9.851841055215658782e-01,1.637558829029830409e+00
-2.507854907106900622e-01,-1.844263021048303974e+00,-5.092119819216349708e-01,-2.008786928149937978e+00,2.798181666983758434e-02,-6.596698067610567984e-01,-1.120556918973873328e+00,1.893052336150702786e+00,1.380602315880209985e-01
6.188624534052965531e-01,-9.790363818884367797e-01,-4.420697283909245656e-01,-1.801188124413345137e-01,2.798181666983758434e-02,2.146470066568106905e+00,5.896682151990170206e-01,-6.746659938833513559e-01,1.716274427553756143e-01
1.254162544455527939e-01,-4.762019871799375581e-01,-1.917095212661945380e+00,-2.479412021460789817e-01,1.221075881264904295e+00,-8.328898307504345455e-01,1.848506071353690050e+00,4.330070368072169718e-01,-6.942850064221566253e-01
-8.281680703333794691e-01,1.192395244249595254e-01,1.355727292190159750e+00,1.895317985947479744e-01,2.798181666983758434e-02,-3.408046602483779663e-01,-1.669165378488527973e-01,-1.872887501455965664e-01,-7.585678811365285934e-02
7.563946832124074371e-01,-1.153596973886557298e-02,-3.282170471104928766e-01,1.420968171236443589e-01,3.005722092517268962e-01,-4.770204338392854959e-01,-6.032712811129822827e-02,4.143239010919416709e-01,1.987832942716320606e+00
-8.108716677590843691e-01,-1.189400490272842781e+00,-5.887057386484702004e-01,-7.200842049952144164e-01,1.026350684110030276e+00,2.911274975590793512e-01,6.053915130924475418e-01,-2.550487119072127884e-01,1.734511730635108773e-01
-1.248964531039307824e+00,7.559558464426118229e-01,2.094177656726507131e+00,1.374239648652665791e+00,-3.095070362542427511e-01,-4.219825318327717900e-01,-1.135898282379010915e+00,-4.757292859948202834e-01,-3.069355268232000153e-02
2.096070784265415821e+00,5.351655820796823865e-02,-1.630477368252911008e+00,-1.047028234468486696e+00,-2.432308459824148242e-02,1.739843435453781950e+00,3.949099512131906686e-01,-2.333778922749895735e+00,8.383955235350356583e-01
-9.475052033057744516e-02,-9.636894284096548802e-01,-4.564253312776045401e-01,-8.139604484485716274e-01,8.833732569677459345e-01,5.444674388191675929e-01,-1.102965655617603069e+00,-1.329520368146203557e+00,2.122281580701874670e-01
-1.921924515819422585e-01,1.994248849427783868e-02,-2.735632010201673459e-01,7.687073907630805891e-01,6.621089712657345361e-01,-5.937608196306667363e-01,1.172323726054443238e+00,-4.926477943071876781e-02,3.171256410155571248e-01
7.251843822228656311e-01,4.265569015577319600e-02,-1.234293564461972359e+00,-1.204367412160796569e+00,-6.994240426801451305e-01,-3.270009917404274602e-01,-3.340759470049090574e-01,9.099566488440891110e-01,-1.536279929229955599e+00
-9.171269340110164148e-01,-2.111787584890153502e-01,-1.870215609392835987e-01,-5.541742769241513322e-01,4.226916489290494794e-01,1.452473051041005547e+00,1.011394144749957480e+00,1.107356054254211575e+00,2.167921322876880941e-01
-6.740975077709171481e-01,1.312408323454790526e+00,2.200790449371808205e-02,6.235672039923457755e-01,-7.913748248496994542e-01,7.129443215094611874e-01,8.210133971380378926e-01,-5.186191903554614457e-01,1.178624970577899778e-01
9.728719207334475538e-02,1.538085565032592779e-03,2.212352887193845541e-02,-1.149359732475933260e+00,-8.216541890567559125e-01,2.984676603471021483e-01,9.463823655216765940e-02,3.229872584796860679e-01,2.699572609911659038e-01
2.916092358831363640e-01,-6.466737954666076371e-01,-8.241375124355738713e-01,-7.232141761312335104e-01,4.881409900413600789e-01,-8.935286245706425268e-01,8.471490980091548328e-01,-1.508127986611241367e+00,-7.969849060189621026e-01
-2.508950001738155522e-01,-2.380352883861645008e-01,-1.081941508628519344e+00,-7.924618864780795802e-01,2.798181666983758434e-02,6.536683895033800207e-01,1.885434107295432593e+00,6.268195805193880199e-01,1.734365467995433174e-01
-1.040782629532983172e+00,4.764823263541927423e-01,1.251135488522015171e+00,-2.160069213410809319e-01,2.798181666983758434e-02,2.338751232962542614e-01,1.982057426757278584e+00,-8.829969550442894333e-01,1.718157569883426716e-01
-1.500259278236552696e+00,1.244374141768666078e-02,1.970645867408689300e+00,1.316531312632291062e+00,1.499773493914142941e+00,-8.664732258712286583e-01,-3.694610032287340418e-01,-2.862104873803242855e-01,-2.190989513380592779e+00
-9.777606876029902860e-01,-3.582732745398314322e-01,6.516649772132641072e-01,2.769774864237429801e-01,2.798181666983758434e-02,-8.412792172662261203e-01,2.224117518256304438e-01,-6.203867307545062326e-01,4.854791070908614364e-02
2.361760817498877785e+00,-9.201890083953477850e-01,-1.753956324277435197e+00,-1.495428260771924478e+00,2.798181666983758434e-02,-1.235403021739606810e+00,5.863217725998820518e-01,-1.226166227276256793e+00,4.869290379462002383e-01
2.979492001278429281e-01,7.983387538852307341e-02,-1.246757212533132542e+00,-1.585459405891393725e-01,-8.292440077379849006e-01,-2.687500735044808131e+00,1.077392171157560252e+00,-2.254470569173898653e-01,-3.223074409977915722e-01
1.132724005130275824e+00,-2.769613996909827125e-01,-4.896138523821709221e-01,-7.122236006392110852e-01,-4.667051074000025390e-01,-1.001414838231454857e-01,8.331264251633714313e-01,-3.860090825019558691e-01,-1.349933959041855536e+00
-2.726456797896753548e-01,2.118535227698023493e-01,5.284979112699902393e-01,8.042745424450264968e-01,2.695897720014169274e-01,-5.698439199702142188e-01,1.560155735533037547e+00,-5.071305145085091004e-01,-2.464384367615771176e-01
-1.388768327270982095e+00,-1.205058372816353529e+00,2.045365699226980638e+00,-7.136990493271332392e-01,1.273040373993590713e+00,-3.382430977231439817e-01,1.759792102842052008e+00,1.360067519568032290e-01,-1.780749948085923018e+00
-1.363019788742425020e-01,-1.211458698865566452e+00,3.431444426774959630e-03,-1.740023671373685188e+00,1.318691099119729537e-01,6.820037200962197899e-01,-1.111736395469729244e+00,7.593544075198296328e-01,-1.025011611699130354e+00
1.225000238560032706e+00,2.525644710579612040e-01,-7.949250136745268369e-01,9.885541591353512736e-01,2.798181666983758434e-02,-1.310350097490062260e-01,8.053279714736140404e-02,1.492627635541453890e-01,-1.986511427859891432e+00
1.584529877220281602e+00,2.340507336352406764e-01,-5.461152738269503537e-01,-6.490001417170062625e-01,-6.581574607401323718e-01,-3.933966571463632933e-01,8.168315158615024885e-01,-1.374602048050403313e+00,7.034622011409301379e-02
-1.648978135232251452e+00,-5.065500689186677730e-02,1.582144999677657315e+00,5.109203427650790275e-01,7.272170774859586240e-02,1.385735745272161923e+00,-1.356114011540144215e+00,-1.094594043678342177e-01,-6.103836926758096082e-01
2.165893614643934484e+00,1.300032347497702967e-01,-4.602897886145583817e-01,-8.517851893936703167e-01,1.834079595894640979e-01,-1.128715764357575813e+00,-9.704234658959623797e-03,-2.681374611132139596e-01,1.301080932065650675e+00
-9.470683890172713060e-01,-4.382053345004529588e-01,1.631532561567393014e+00,-7.066253191917925003e-01,-1.570337678780518165e-01,-9.072651413295116374e-01,-5.434118619406212991e-01,2.496816410042425327e-01,-1.768992555504094177e-01
2.451154233787810277e+00,3.978682747977884682e-01,-1.187254674015993272e+00,1.971147576131236479e+00,5.084523220722954040e-01,-4.244842629661927935e-01,3.385964507755968578e-01,-2.847062720642497269e-02,6.302516542663210153e-01
1.213610238343586278e+00,1.036825051767444883e+00,-6.045806963502254883e-01,-2.472374320306929257e-03,-3.653752976321366086e-01,3.581230452526327768e-01,-5.280001837800419873e-01,6.706646137054482759e-01,-3.814280585674034718e-01
-2.074914119170344351e-01,2.579204170554376674e-01,-1.553407447972443012e-01,1.730584803881456191e+00,1.632102239455671455e+00,-4.683941264511816138e-01,-6.188068249447644664e-01,-1.054190837967097005e+00,-1.077692152738215503e+00
1.143069851529144865e+00,1.209059145965976495e-01,-7.844479028297893786e-01,-7.172459810152814752e-01,-5.864240125551111182e-01,1.166812093721492527e+00,-1.721744986925511089e-01,2.091257345866106843e-01,-4.813541819026563862e-01
-1.949168263482236707e+00,-1.532032846838996543e+00,-1.621832515142359321e-01,-2.543588156799512223e+00,-8.931184476387689086e-01,-4.627485749855323426e-03,5.230985250345776549e-01,1.058248677398940241e-01,-4.691459895046422579e-01
-2.873185659306101702e-01,1.060194459486825336e+00,1.478661818497366554e-01,1.703214816443607393e+00,-3.473892129489953295e-01,1.167572058398968826e+00,-3.650884917311060796e-01,1.089920371764520335e-01,1.039447542375195210e+00
-8.276309528121297276e-01,-3.355108317508321281e-01,2.667664006667923360e+00,-3.466288342575525316e-01,2.619170212513260432e-01,-1.906284225844552260e+00,-4.803377507449375639e-01,-4.351898453445875448e-01,3.754938228868979766e-01
1.562270183599184792e-01,7.316592099876445543e-01,4.394101667027936475e-01,1.063835167115373848e+00,2.798181666983758434e-02,1.553951839130191637e+00,1.018487856592370511e+00,-3.645487916515560145e-01,5.093379792033915221e-01
-4.615505953150084717e-01,-6.579099624201174557e-01,1.034357427601023227e+00,-1.806241884993339042e+00,-2.432826493671879087e-01,1.205616550449432944e+00,6.820460512227228822e-01,1.101881146458898675e+00,-1.083872024979171789e+00
-1.527509242404878065e-01,-2.190821334935030840e-01,4.638195495311711603e-01,-5.798125813334126244e-01,-5.371180283195237798e-02,6.713522628645937074e-01,-9.107089451568077532e-02,2.534179732406333097e-01,-3.210840326785903143e-01
1.438785995184682864e+00,1.294173040521055418e+00,-1.971512347412339716e+00,7.615135879247666439e-01,2.798181666983758434e-02,-7.374389066346085375e-01,-4.484224201693818856e-01,-2.993909028192473620e+00,-3.527035264249620550e-01
1.770943444520743093e-01,7.658878371398878393e-01,-7.221674299726854596e-01,1.324852469477420636e+00,-3.845095420640589623e-01,4.431458397702423002e-01,7.927980759503499009e-01,8.525179824768549519e-01,-4.488160039721208472e-01
-3.857912036143220091e-01,-1.094185659563345681e+00,-4.608459981628741375e-01,-3.940061843304058509e-01,2.798181666983758434e-02,-5.490026789204762725e-01,1.128263238273545133e+00,-1.383072850463640258e+00,-2.240597767368700532e-01
-6.398383154515918658e-01,4.806530561675006474e-01,1.608591136288664236e+00,-5.946099657647627712e-01,-5.565427792474848534e-01,1.546590194610802271e+00,-1.715402308738977144e+00,-6.273990917065149775e-01,2.194117884909418670e-01
1.280566162694043886e+00,2.113208955537550227e-01,1.000383159728365640e-01,-7.746753876777809911e-01,-3.347292074402210549e-01,8.498506276072170795e-01,1.210578975190551798e+00,6.141372930544461983e-01,1.511727877799031450e-01
-1.640440928216097438e+00,4.056643171748913757e-01,-2.128175716556514607e-01,-3.617908516242437922e-01,-9.185377446345890373e-01,-9.073178118794180680e-01,-9.880222156509967102e-02,1.432960082894465748e+00,-2.420481788067595230e-02
2.296899487075047208e+00,5.503109389213327596e-01,-1.252409397183231743e+00,3.465045915452918956e-01,-9.715293489654767134e-01,8.623208027735488335e-01,1.091111302664180549e+00,1.042831217295433932e+00,-1.294281598759221330e+00
2.792562541041577751e-01,1.013773313872395443e+00,-1.563609892761174125e+00,1.273134129218201072e-01,2.798181666983758434e-02,7.662534953433609852e-02,-9.382824723163430969e-01,-7.192290087912791563e-01,-3.383967464475175491e-01
-6.838825740580443124e-01,-1.255307858573181390e+00,-2.057767154992020953e-01,-2.165329218575430259e-01,5.770895532402500194e-01,-6.638553433894104350e-01,-2.814799423356509900e-01,8.810866338856371272e-01,9.769904353699093713e-01
-1.262554884358360718e+00,-3.432571997307540257e-01,2.393629645579263610e+00,-1.831187401538114101e-01,-3.867397952573067288e-01,-1.429150322358662573e+00,1.390476176686324949e+00,3.036956006284819987e-01,-7.775753976837405934e-02
-2.557507144414144507e-01,-2.435653670985973851e-01,-2.610250305397031623e-01,8.180315082444122865e-01,1.268224772334237693e+00,-8.823874102172288292e-02,1.446767578862674097e-01,-3.365836725781334859e-01,-8.226965391681732021e-01
5.459035519121135938e-02,4.882164887698853262e-01,-9.426957135710527513e-01,6.982071749477802847e-01,3.632694301827575911e-01,8.282615895932319283e-01,3.209921857995720051e-01,-2.087840720066394873e+00,7.838193214515241092e-01
8.391709547459591523e-01,4.530717462584561428e-01,6.868971790032877278e-01,-3.334658524691532233e-01,-1.224358242996803625e+00,1.585178330243797618e+00,-6.049163231784263628e-01,3.535007254307409585e-02,-2.083295846486734160e+00
5.557816541820210787e-01,1.692360132882623491e-01,-1.681481547018174039e-01,-9.542933973221636723e-01,2.798181666983758434e-02,6.210010512626353840e-01,-6.309721446225902142e-01,-1.401311102417819754e+00,1.159571382185802690e+00
1.401365989752263730e-01,-3.869342344219851570e-01,-9.142609768383777036e-01,-1.023394878815384823e+00,-2.459241462219435015e-01,-1.120335779847544622e+00,2.659348595745420485e-01,-1.020471709597298826e+00,-1.182240221534655911e+00
-7.349064552769207781e-01,9.112350691469118802e-01,4.712291138700680504e-01,1.525800341777935776e+00,2.798181666983758434e-02,-5.209467015049414895e-01,-3.848922010290560247e-01,1.166939561433474770e+00,5.681973145704205530e-01
4.686061710171641193e-01,2.569652362389204803e-01,-1.925470243432438000e+00,-8.707108008804586019e-01,3.186793825757364140e-01,5.637431299049536909e-02,1.796918704131955369e-01,-6.514350640410387916e-01,7.876117200961193499e-01
-1.341678600418945821e+00,-2.482307116932767066e-01,1.566722305929096892e+00,-2.664945391653046336e-01,2.391259015647021480e-01,-1.186792282283959388e+00,-4.346149206622165195e-01,-3.183783956067335885e-01,9.352430459488400016e-01
1.584806715917332909e-01,3.606818974764934294e-01,9.541894688025835958e-01,4.433701882769374714e-01,2.798181666983758434e-02,-4.330204307217637716e-01,-3.551473547901461969e-01,8.222680456976568797e-01,4.270855021821544639e-01
-1.821106000055069396e+00,1.411181955674842170e+00,2.611901036928984121e-01,1.726249042071172468e+00,1.552346614658899893e-01,1.317721705705622082e+00,-7.457638249574728428e-01,1.575274020749296289e-01,1.456158121629624214e+00
7.307326923120318618e-01,-6.848060546827767769e-01,-1.416486208739622388e+00,-1.424181499729436418e+00,-2.500051118625160607e-01,-1.550452351754378899e+00,-9.890452629165108478e-01,3.061203014420097457e-01,5.128399985072152386e-04
-1.513602195596678968e+00,5.786022181579859591e-01,7.599463888249530230e-01,1.823011905068297578e+00,1.280121078507513999e-01,-6.490948569904645415e-01,3.471175707297235458e-01,-3.031350050675863383e-01,-5.876691301423977443e-01
-1.978761020141034943e-01,-7.564621698222082080e-02,2.067051673705385395e-01,6.912049763619070308e-01,4.145694228186134755e-01,1.453085385410179398e-01,9.288398070997903877e-02,1.394377596549477349e+00,5.022274727724381771e-01
-3.277754481010615728e-01,-2.007573583414914986e-01,-6.660501319216399763e-01,-5.051428902733615667e-01,-2.527251647942951318e-01,-5.475013030365896149e-01,-1.959200313753120204e+00,1.234338925344673488e+00,-2.625009290802489126e+00
2.936205445461018693e-01,3.330348158168808803e-01,-9.931439721606694082e-01,-6.236396875801842876e-01,-1.376418264282532888e-01,3.088606150770519254e-01,1.383677741323503796e-01,1.332083594719975395e+00,-7.146958085493904100e-01
6.743242984220945146e-01,-4.483154002876647559e-01,-1.813992910129052505e-01,-7.314842314593263950e-01,7.411405421485444019e-03,5.916425925721400247e-01,1.174550226704394795e+00,-1.044737130996963304e+00,-8.689375562534474851e-01
1.148824427430844564e+00,-1.153344901223184865e-01,-5.940006695142080462e-01,-1.289066676872976158e+00,-4.308778621282644550e-01,-8.912208661786252817e-01,1.410913890562465633e+00,-4.752510232617748742e-01,3.202481493850398708e-01
1.081324924733951143e+00,6.022507467664283132e-01,-9.358680342331655577e-01,2.674109722326130090e-01,-2.986321590300273221e-01,-7.235897874745267355e-01,1.376842225576422107e+00,-7.260766210939518794e-01,-2.189339642506386296e-01
-1.624153811053747898e+00,6.074949225765248206e-01,1.045015230203243606e+00,1.077944840466502852e+00,2.798181666983758434e-02,-1.410451794433381867e+00,-9.891122993972196742e-01,-2.212553852857292169e-01,-1.171196241883156741e-01
4.245940940474915992e-01,-1.392877188523659535e-02,2.601336907600063642e-01,-2.339202485957873334e-01,5.142255600268008653e-01,5.448899497135347714e-01,2.989392112369921306e-01,-1.357819546626255924e+00,-1.149176915283493416e+00
-7.184226644815944196e-01,5.757424886091472294e-01,-1.213314231305796520e+00,5.933841947327963412e-02,2.798181666983758434e-02,-1.032284338968064041e+00,-3.373982103381648612e-01,1.992019332651234542e+00,-3.650717602027668818e-01
3.309418681429910913e-01,1.243228743383807955e-01,-1.204924027893997440e+00,-3.242242218598822556e-01,4.885822701919240174e-01,-8.241040187036152709e-02,1.360151354187479456e+00,-8.403136170937188787e-01,-9.077171371996244353e-01
-1.601274664405104353e+00,1.131352460904318236e-01,3.097372457022370629e+00,1.329862660379099282e+00,2.224140988621532422e-01,-1.442449902113241977e+00,1.331367284295451814e+00,-1.748682882156877005e-01,-6.122571755797157761e-03
-1.184902619317606876e+00,3.625448166308696540e-02,-2.329833860362927056e-01,4.610686979140150021e-01,4.795509614845199220e-01,-9.496386737396221578e-02,7.985230873352440473e-02,8.710111767054561360e-01,-1.278372885743370935e+00
-1.127720243340433637e+00,-1.026517255417421559e+00,8.508791426310510220e-01,-1.063718058058356952e+00,1.132414347073105176e+00,7.584368881595187073e-01,8.782635847302915355e-01,8.503798880867718957e-01,3.208164565224109754e+00
-5.326692568424606922e-01,-1.108671181569441527e-01,1.293758884708208490e-01,-3.068995902500563089e-01,2.798181666983758434e-02,5.824590534978005968e-02,5.788269717260740022e-01,-1.183985454481263494e-01,1.092685715046117556e+00
7.983656967562781093e-01,1.118756469039319468e+00,-9.875635482365632267e-01,3.167386090496535633e-01,-5.702358205924236145e-01,1.236196749997826139e+00,1.299889006081706100e+00,-5.220463989213359746e-01,3.668871964197008562e-01
-3.637055384432543170e-01,-6.279497337900635801e-02,-1.122629862457866501e-01,-6.606339478503260310e-01,2.798181666983758434e-02,-5.490329545667246292e-01,-1.406878691725495178e+00,-1.556231854815429028e+00,9.217731165989527797e-01
7.744998667029970862e-01,2.230776787480836520e-01,-1.557125024933325941e+00,2.067923933520477708e-01,2.798181666983758434e-02,1.434349686537458313e+00,3.372473747972402069e-01,9.291968785642868989e-01,-1.266198705535856117e+00
-2.159323615835237464e-01,-9.838881290544430058e-01,2.876072579987364874e-01,-1.842706906085612717e-01,1.374883290115901276e-03,-4.539556570480539621e-01,4.989959681250585311e-01,1.275258433216464482e+00,-3.651489380964320630e-01
-5.183677162457346332e-01,1.128064590833217418e+00,5.795880088103537719e-01,1.072984576302194570e+00,2.798181666983758434e-02,-6.707335893385112102e-02,6.666331987053139008e-01,4.188792770954586353e-01,9.828693702936065479e-01
-4.482085246092415431e-01,2.816935701524436730e-01,-2.926043326218580320e-01,4.945971971532512890e-01,1.063024887020353360e+00,6.472037711825818773e-01,4.381338759769881075e-01,-5.883011324959700472e-01,-2.006152112467894710e+00
-3.416529254286910233e-01,-4.963874655105130485e-01,1.050856894090610671e+00,-7.757036794227902821e-01,3.299804921120242929e-01,-2.101102561363344279e+00,1.026949966177578277e+00,-1.930033476982070173e+00,1.176500518823280217e+00
1.452971760439335736e+00,5.155463061719663953e-01,-7.247127922414954293e-01,-1.078136911351297744e+00,-1.070795922355220364e+00,-3.429657175845296502e-01,-1.124163510290774992e+00,4.989188716303604165e-01,-1.241555431369007367e+00
-1.728435222605632537e+00,-3.525431005281300378e-01,1.425773848525810683e+00,-5.147198010761067088e-01,-4.844913643725599628e-01,-2.611821484873796395e-01,1.612162523135860726e+00,-2.578286193126871351e-01,7.418322524150773312e-01
4.876417430334714642e-01,1.054808237884799382e+00,-1.570305264252947267e-02,5.004044346265142940e-01,-5.250419632765045419e-01,-7.266312751293543259e-01,-8.187667448921213120e-01,-1.032395041105221845e+00,9.163704720248132540e-01
-6.637181250914908626e-01,1.350286505127254566e+00,3.509328597005269557e-01,3.800951074990808198e-01,-1.884848463322259082e+00,6.829325656421950663e-01,2.333244472853349905e+00,7.844549633252406728e-01,6.562483442507051068e-01
4.883986464822556023e-02,-6.305610491014496111e-01,-4.742382727404931275e-01,-8.697080717570524477e-01,3.201050449099176465e-01,-7.400076378241488007e-01,1.676399548361041658e+00,-4.446956296152618782e-01,2.231554065536768050e+00
1.029948817722765586e+00,-3.957671274000526540e-01,-1.017126334286327927e+00,-4.073293063021449223e-01,4.677342145095767512e-01,1.651817868835670833e+00,-1.125135798292217493e-01,3.244144099944334392e-01,-1.385542596158408024e+00
-1.583850308607988033e+00,-2.149806142071218062e-01,-6.945741617761704012e-02,-6.263733961277866413e-01,-1.797565002344462259e-01,-8.669003038807224781e-01,-7.951274719329882723e-01,-1.625612627533645216e-01,1.287057115312398858e-01
1.450014552778815080e+00,7.919453365042172788e-02,-8.973755079424589054e-01,4.227651326893510642e-01,9.883595621847608426e-01,-1.101963793277910497e+00,2.603482530343110835e-01,-1.917398164766639101e-01,2.491885652193215062e-01
2.842389891827685200e-01,-5.270163974718159450e-01,-1.170542502920011829e+00,-1.422341091184132322e+00,-1.386115028776672975e-01,2.356183812082535134e+00,-2.382417517358485226e-01,-1.687514067511761695e+00,6.848292948252132639e-01
-1.214319904035733533e+00,1.166557028698633092e+00,-1.193216645218859062e+00,4.433638939612413177e-01,-5.905995043470774197e-01,-6.877762386317991528e-01,-7.161931401685898146e-01,-4.290484629042002479e-02,-8.371672048629674734e-01
-1.120612614515487770e+00,-5.773204795171308357e-01,-2.019796492369251573e-01,-1.268480868523757854e+00,-8.203872588121368103e-01,1.028646486664303472e+00,-5.314738019372498012e-01,-4.720115292489113767e-01,3.744765687198205462e-01
7.769015934267454737e-01,7.947529261584330706e-01,-6.806114206218842888e-01,1.533956171524631484e+00,4.565027820970015138e-01,9.180692160128470780e-01,2.353668991733503191e+00,5.490773064807685788e-01,-1.568815297975347134e+00
9.346554764294056072e-01,6.364093672682525904e-01,8.346676496182809935e-01,-1.346230071425691954e-01,-1.119142312627712466e+00,1.032181033790467106e+00,5.578910563499349662e-01,8.271487867656392989e-01,1.391659374236656477e-01
-7.681706594395030230e-01,7.155869738945715985e-01,-3.467433828610912150e-02,1.415698138235909065e+00,-3.471556399511273039e-01,2.077663432414369460e-01,1.183875636321725378e-01,-2.504080424638200908e-01,-6.453371900053602728e-01
-9.487200483414448549e-01,-7.520327600838345727e-01,7.733628819916242847e-01,-8.168889791230052322e-02,6.732472602927634941e-01,-1.131412367193959101e+00,7.667296194069352921e-01,-6.453889161519286988e-02,-1.022435057032587080e+00
